LOAN_ID,CUSTOMER_ID,AGE,GENDER,STATE,OCCUPATION,MONTHLY_INCOME,LOAN_PRODUCT,LOAN_AMOUNT,SANCTION_AMOUNT,LOAN_TENURE,INTEREST_RATE,EMI_AMOUNT,BUREAU_SCORE,VINTAGE_MONTHS,CURRENT_DPD,MAX_DPD,OUTSTANDING_BALANCE,COLLECTION_BUCKET,LOAN_STATUS,DEFAULT_FLAG,WRITE_OFF_FLAG,DISBURSAL_DATE,LAST_PAYMENT_DATE,FOIR,EMI_INCOME_RATIO,CREDIT_UTILIZATION,IS_DELINQUENT
LN0000977,CUST000523,26,Male,Delhi,Salaried,54537.0,Personal Loan,141530,101948,12,13.47,9128.21,646.0,52,75,75,68801,61-90,Delinquent,0,0,2025-02-11,2029-02-21,0.16737646001796944,16.737646001796943,0.6748636559814808,1
LN0000656,CUST000026,28,Female,Tamil Nadu,Salaried,55310.0,Personal Loan,643183,533084,18,19.66,34437.16,738.0,61,0,150,509829,Current,Active,0,0,2023-04-03,2028-04-02,0.6226208642198519,62.26208642198519,0.9563764810048698,0
LN0000230,CUST000428,37,Female,Gujarat,Salaried,59465.0,Home Loan,7476615,7066163,240,15.37,94984.0,781.0,51,75,75,3716260,61-90,Delinquent,0,0,2025-09-30,2029-09-15,1.0,159.730934162953,0.5259233334979677,1
LN0000592,CUST000153,21,Female,Tamil Nadu,Salaried,74742.0,Personal Loan,73484,67553,60,11.91,1499.61,831.0,5,90,90,46164,61-90,Delinquent,1,0,2021-08-14,2021-09-15,0.0200638195392149,2.00638195392149,0.6833745355498646,1
LN0000118,CUST000229,36,Female,Tamil Nadu,Salaried,70456.0,Personal Loan,98096,94191,18,15.89,5915.61,765.0,46,0,120,82712,Current,Active,0,0,2020-06-12,2024-02-11,0.08396176337004654,8.396176337004654,0.878130606958202,0
LN0000816,CUST000285,41,Female,Gujarat,Salaried,98871.0,Home Loan,4592444,3170598,300,17.64,47200.23,633.0,61,0,90,646044,Current,Active,0,0,2022-05-28,2027-06-01,0.4773920563158055,47.73920563158055,0.20376093090325548,0
LN0000826,CUST000624,41,Male,Uttar Pradesh,Professional,64706.0,Vehicle Loan,1973282,1838431,36,14.12,62940.42,760.0,71,45,150,815269,31-60,Delinquent,0,0,2023-09-11,2029-04-15,0.9727138132476123,97.27138132476124,0.4434591235678685,1
LN0000999,CUST000470,25,Female,Telangana,Business,26188.0,Personal Loan,128088,110984,12,15.67,10052.35,776.0,35,30,45,96535,1-30,Active,0,0,2020-05-08,2023-02-19,0.3838532915839316,38.38532915839316,0.8698100627117422,1
LN0000391,CUST000198,58,Female,Delhi,Business,59899.0,Personal Loan,95980,95980,18,9.5,5742.21,850.0,29,15,45,78651,1-30,Active,0,0,2022-10-17,2025-01-18,0.09586487253543464,9.586487253543465,0.8194519691602418,1
LN0000168,CUST000670,48,Female,Karnataka,Self Employed,48506.0,MSME Loan,150000,103820,24,12.58,4915.34,655.0,56,30,30,15645,1-30,Active,0,0,2020-04-13,2024-09-12,0.1013346802457428,10.13346802457428,0.15069350799460604,1
LN0000210,CUST000347,32,Male,Tamil Nadu,Salaried,88528.0,Personal Loan,191503,178706,18,17.07,11323.41,780.0,46,7,45,44745,1-30,Active,0,0,2025-12-09,2029-08-17,0.12790766763058015,12.790766763058015,0.25038331113672735,1
LN0000812,CUST000611,31,Female,Delhi,Salaried,77006.0,Personal Loan,50000,37614,12,10.09,3308.44,697.0,65,0,150,7689,Current,Active,0,0,2022-04-28,2027-08-28,0.04296340544892606,4.2963405448926055,0.20441856755463392,0
LN0000928,CUST000270,44,Female,Uttar Pradesh,Salaried,46692.0,Personal Loan,713535,490491,48,22.03,15461.44,677.0,11,0,120,242862,Current,Active,0,0,2025-06-01,2026-03-24,0.33113681144521545,33.11368114452154,0.4951405836192713,0
LN0000904,CUST000272,33,Female,Rajasthan,Business,53569.0,Vehicle Loan,820954,662582,48,13.83,18049.58,673.0,20,30,150,596435,1-30,Active,0,0,2024-02-06,2025-08-28,0.33694076798148187,33.69407679814819,0.9001678282838954,1
LN0000686,CUST000428,46,M,Rajasthan,Lawyer,,Personal Loan,71257,44986,48,13.56,1219.4,584.0,7,90,90,24495,61-90,Delinquent,1,0,2022-06-05,2022-10-01,,,0.5445027341839683,1
LN0000566,CUST000611,28,Female,Gujarat,Salaried,63672.0,Consumer Durable Loan,55549,37350,12,15.23,3375.2,612.0,69,0,75,16442,Current,Active,0,0,2022-07-01,2028-01-23,0.05300917200653348,5.300917200653348,0.44021419009370816,0
LN0000870,CUST000665,24,F,Gujarat,Shop Owner,93324.0,Pers Loan,491011,357625,36,21.98,13654.16,680.0,58,0,120,193926,Current,Active,0,0,2025-09-26,2030-06-03,0.14630920234880632,14.630920234880632,0.5422607479902132,0
LN0000809,CUST000350,28,Male,Maharashtra,Self Employed,52376.0,Personal Loan,146375,100506,12,16.52,9143.75,695.0,31,45,75,20344,31-60,Delinquent,0,0,2020-04-26,2022-08-28,0.1745790056514434,17.457900565144342,0.2024157761725668,1
LN0000292,CUST000516,47,Female,Karnataka,Business,129595.0,Personal Loan,2,758352,60,16.23,18534.45,759.0,18,90,120,370085,61-90,Delinquent,1,0,2020-03-26,,0.14301824916084727,14.301824916084726,0.48801216321708124,1
LN0000203,CUST000096,45,Male,Rajasthan,Professional,74978.0,Consumer Durable Loan,111081,71123,12,8.5,6203.33,582.0,38,0,90,53546,Current,Active,0,0,2023-06-24,2026-06-25,0.08273533569847155,8.273533569847155,0.7528647554237026,0
LN0000555,CUST000446,21,Female,Gujarat,Self Employed,34631.0,Vehicle Loan,681471,491892,24,22.49,25637.63,520.0,0,0,90,134182,Current,Active,0,0,2025-08-20,,0.7403086829719038,74.03086829719038,0.2727875224642808,0
LN0000374,CUST000322,50,Female,Gujarat,Business,63201.0,Personal Loan,201134,148854,18,20.34,9664.61,678.0,48,0,0,80748,Current,Active,0,0,2023-08-09,2027-06-14,0.15291862470530532,15.291862470530532,0.5424644282316902,0
LN0000801,CUST000153,22,Male,Telangana,Salaried,49891.0,Consumer Durable Loan,208527,146833,24,20.16,7484.67,637.0,58,0,75,23212,Current,Active,0,0,2021-03-13,2025-11-11,0.15002044456916078,15.002044456916078,0.1580843543345161,0
LN0000680,CUST000343,44,Female,Gujarat,Salaried,98830.0,Vehicle Loan,1062453,930485,24,19.66,47203.37,762.0,24,0,0,695562,Current,Active,0,0,2023-12-31,2025-12-05,0.4776218759485986,47.76218759485986,0.7475262900530368,0
LN0000743,CUST000318,23,M,Delhi,Employee,75506.0,HL,4673823,3000609,120,21.79,61593.19,527.0,6,0,45,2019354,Current,Active,0,0,2020-02-23,2020-07-21,0.8157390141180834,81.57390141180834,0.6729813847788899,0
LN0000520,CUST000442,31,Male,Uttar Pradesh,Salaried,64696.0,Vehicle Loan,99999999,1011400,36,16.88,35998.79,661.0,53,15,30,814897,1-30,Active,0,0,2021-08-02,2021-07-20,0.5564299183875355,55.64299183875355,0.8057118845165118,1
LN0000450,CUST000418,38,Female,Maharashtra,Self Employed,53768.0,Consumer Durable Loan,138635,130170,24,19.37,6585.11,809.0,0,60,60,59476,31-60,Delinquent,0,0,2023-11-17,,0.122472660318405,12.2472660318405,0.45691019436121993,1
LN0000105,CUST000247,46,Female,Uttar Pradesh,Salaried,98557.0,Consumer Durable Loan,101092,89190,24,24.56,4740.54,744.0,66,0,15,43903,Current,Active,0,0,2022-10-15,2028-02-16,0.04809947543046156,4.809947543046156,0.49224128265500616,0
LN0000774,CUST000540,43,male,Maharashtra,Proprietor,64075.0,Pers Loan,159895,149337,24,18.85,7516.99,773.0,27,180,30,79515,90+,Delinquent,1,1,2024-08-07,2026-09-21,0.11731548966055404,11.731548966055403,0.5324534442234677,1
LN0000161,CUST000484,29,Female,Rajasthan,Self Employed,51030.0,Personal Loan,180653,180449,48,15.41,5059.61,809.0,64,0,150,111095,Current,Active,0,0,2020-05-17,2025-08-17,0.09914971585341956,9.914971585341956,0.6156587179757161,0
LN0000239,CUST000311,38,Female,Telangana,Salaried,116566.0,Personal Loan,191332,148077,36,14.87,5123.72,656.0,8,60,60,139214,31-60,Delinquent,0,0,2020-08-01,2020-12-19,0.043955527340734005,4.395552734073401,0.9401460051189584,1
LN0000423,CUST000602,27,Female,Telangana,Salaried,44489.0,Personal Loan,171651,111541,60,14.78,2640.69,610.0,36,0,75,77176,Current,Active,0,0,2025-04-20,2028-03-07,0.05935602058935917,5.935602058935917,0.6919070117714562,0
LN0000887,CUST000687,21,Male,West Bengal,Business,56465.0,Personal Loan,181076,175571,60,13.48,4038.05,800.0,14,120,120,32553,90+,Delinquent,1,1,2024-07-01,2025-04-11,0.07151421234392986,7.151421234392987,0.18541216943572686,1
LN0000103,CUST000096,26,Female,Maharashtra,Salaried,28337.0,Consumer Durable Loan,10000,10000,6,12.12,1726.08,810.0,37,0,0,5000,Current,Active,0,0,2021-12-16,2024-12-28,0.06091258778275752,6.091258778275752,0.5,0
LN0000377,CUST000147,50,Male,Uttar Pradesh,Professional,30058.0,Home Loan,5406350,4367313,300,18.25,67144.76,694.0,33,0,15,2007301,Current,Active,0,0,2022-04-07,2024-12-17,1.0,223.3839909508284,0.4596192212465651,0
LN0000211,CUST000415,22,Female,Gujarat,Salaried,,MSME Loan,1997429,1997429,24,13.72,95638.33,850.0,66,90,90,930247,61-90,Delinquent,1,0,2023-05-31,2028-07-13,,,0.4657221858699358,1
LN0000776,CUST000584,41,Male,Tamil Nadu,Salaried,46068.0,Home Loan,2880461,0,180,12.55,25321.11,551.0,58,0,75,1213335,Current,Active,0,0,2020-12-31,2025-09-26,0.5496463922896587,54.96463922896587,0.0,0
LN0000665,CUST000618,35,Female,West Bengal,Business,52534.0,MSME Loan,1039489,796885,48,15.25,22279.02,680.0,47,0,90,210519,Current,Active,0,0,2022-05-10,2026-02-16,0.4240876384817452,42.408763848174516,0.2641773907150969,0
LN0000172,CUST000199,40,Male,Maharashtra,Salaried,25605.0,Personal Loan,394056,287002,18,10.19,17261.62,689.0,25,30,75,91224,1-30,Active,0,0,2021-03-27,2023-02-25,0.6741503612575669,67.41503612575669,0.31785144354394745,1
LN0000034,CUST000160,39,Female,Karnataka,Business,69243.0,Personal Loan,63457,48803,60,12.57,1099.71,742.0,39,75,75,6112,61-90,Delinquent,0,0,2021-08-09,2024-07-03,0.015881894198691564,1.5881894198691564,0.12523820256951418,1
LN0000935,CUST000140,21,Female,Madhya Pradesh,Salaried,40108.0,MSME Loan,2783658,1908355,24,18.16,95420.51,670.0,6,75,75,1172991,61-90,Delinquent,0,0,2023-09-06,2023-12-01,1.0,237.90892091353345,0.6146607942442575,1
LN0000766,CUST000004,36,Male,Rajasthan,Shop Owner,87676.0,Pers Loan,259471,243086,24,19.85,12354.25,802.0,18,0,150,222556,Current,Active,0,0,2021-09-14,2023-01-24,0.14090800218988092,14.090800218988091,0.9155442929662753,0
LN0000744,CUST000069,42,Male,Madhya Pradesh,Self Employed,73628.0,Consumer Durable Loan,57886,51361,24,20.98,2638.71,730.0,30,15,150,39666,1-30,Active,0,0,2021-05-21,2023-10-14,0.03583840386809366,3.583840386809366,0.7722980471564027,1
LN0000424,CUST000335,61,Male,Karnataka,Salaried,76454.0,MSME Loan,3478995,2472240,60,19.9,65361.76,544.0,70,30,60,2289776,1-30,Active,0,0,2022-05-09,2027-12-09,0.8549161587359719,85.4916158735972,0.9261948678121865,1
LN0000344,CUST000690,29,Male,Gujarat,Business,42281.0,MSME Loan,1579400,1140551,24,16.75,56254.51,580.0,33,0,120,461203,Current,Active,0,0,2025-01-18,2027-08-22,1.0,133.04914737115962,0.4043685902690892,0
LN0000690,CUST000670,31,Male,Tamil Nadu,Lawyer,51200.0,SME Loan,715985,478489,48,14.11,13101.84,522.0,49,7,150,292061,1-30,Active,0,0,2022-06-23,2026-06-22,0.2558953125,25.589531250000004,0.6103818478585714,1
LN0000333,CUST000218,32,Male,Rajasthan,Professional,35296.0,Home Loan,3905188,3122992,120,21.23,62922.01,657.0,58,0,120,377023,Current,Active,0,0,2021-08-27,2026-05-21,1.0,178.26952062556666,0.12072493301295681,0
LN0000829,CUST000544,49,female,West Bengal,Self-Employed,43255.0,P-Loan,637869,456826,60,8.5,9372.48,640.0,71,45,120,105050,31-60,Delinquent,0,0,2022-06-12,2028-02-22,0.21667969020922437,21.66796902092244,0.22995626343509346,1
LN0000544,CUST000370,29,Male,Madhya Pradesh,Salaried,66012.0,Consumer Durable Loan,107448,94582,9,10.54,10976.02,848.0,14,0,120,38462,Current,Active,0,0,2024-05-30,2025-07-02,0.16627310186026784,16.627310186026783,0.406652428580491,0
LN0000147,CUST000623,38,Male,Delhi,Self Employed,52245.0,MSME Loan,1382611,1129629,48,18.64,33561.82,743.0,20,0,0,532492,Current,Active,0,0,2020-03-02,2021-10-06,0.6423929562637573,64.23929562637572,0.4713866233958229,0
LN0000811,CUST000314,30,Male,Rajasthan,Professional,,Consumer Durable Loan,104952,92234,6,13.16,15967.74,708.0,68,15,90,29902,1-30,Active,0,0,2021-06-22,2027-01-07,,,0.32419715072532906,1
LN0000095,CUST000370,39,Female,Telangana,Salaried,40125.0,Consumer Durable Loan,83906,65136,12,19.12,6006.44,699.0,24,0,90,49321,Current,Active,0,0,2025-10-16,2027-09-13,0.14969320872274142,14.969320872274142,0.7572003193318595,0
LN0000795,CUST000054,35,Male,Madhya Pradesh,Self Employed,90318.0,Vehicle Loan,921691,729323,60,15.68,17611.95,656.0,56,0,15,122124,Current,Active,0,0,2024-11-28,2029-06-20,0.19499933568059524,19.499933568059525,0.1674484419111971,0
LN0000508,CUST000567,28,Male,Uttar Pradesh,Self Employed,36408.0,MSME Loan,1255529,1255529,24,18.44,62948.41,814.0,70,0,15,807750,Current,Active,0,0,2024-07-07,2030-03-30,1.0,172.89719292463195,0.6433543151930382,0
LN0000327,CUST000658,26,Female,Rajasthan,Self Employed,58640.0,Vehicle Loan,699308,699308,24,9.63,32150.22,821.0,44,30,45,454968,1-30,Active,0,0,2022-02-21,2025-08-10,0.5482643246930423,54.82643246930423,0.6505974477626454,1
LN0000216,CUST000349,49,Female,Karnataka,Self Employed,28025.0,Personal Loan,92719,69553,48,13.54,1884.63,571.0,66,0,120,38411,Current,Active,0,0,2020-03-17,2025-08-11,0.06724817127564675,6.724817127564675,0.5522551148045376,0
LN0000729,CUST000619,53,Male,Delhi,Salaried,39686.0,Personal Loan,516895,386923,18,16.61,24432.3,665.0,33,0,90,326107,Current,Active,0,0,2024-04-06,2026-12-11,0.6156402761679182,61.56402761679182,0.8428214399247396,0
LN0000505,CUST000663,21,Male,Telangana,Salaried,18008.0,MSME Loan,1834342,1717688,24,15.75,83898.31,765.0,2,0,90,1559247,Current,Active,0,0,2020-01-15,2020-02-21,1.0,465.894657929809,0.9077591506722991,0
LN0000124,CUST000414,31,Female,Uttar Pradesh,Salaried,84785.0,MSME Loan,1400899,1089504,36,12.01,36192.33,673.0,20,0,60,861273,Current,Active,0,0,2023-12-17,2025-06-27,0.4268718523323701,42.68718523323701,0.7905184377478192,0
LN0000749,CUST000308,21,Female,Delhi,Self Employed,97197.0,Personal Loan,392837,492837,18,14.02,18488.94,653.0,11,7,15,250172,1-30,Active,0,0,2022-02-24,2022-12-06,0.1902213031266397,19.022130312663972,0.5076161083684869,1
LN0000922,CUST000028,38,Female,Karnataka,Self Employed,75192.0,Personal Loan,452887,408425,48,16.44,11667.12,728.0,1,0,150,382961,Current,Active,0,0,2021-02-02,2021-02-08,0.15516437918927548,15.516437918927547,0.9376531798983901,0
LN0000722,CUST000546,38,Male,Madhya Pradesh,Salaried,42875.0,Car Loan,1155807,871305,60,19.84,23006.75,659.0,37,0,45,788039,Current,Active,0,0,2024-02-21,2027-02-01,0.5366005830903791,53.66005830903791,0.9044353010713815,0
LN0000159,CUST000563,21,Male,Gujarat,Salaried,27863.0,Consumer Durable Loan,92632,75366,6,9.62,12915.79,715.0,37,0,120,21726,Current,Active,0,0,2023-07-20,2026-07-15,0.46354628001292036,46.354628001292035,0.28827322665392885,0
LN0000965,CUST000556,38,Female,Maharashtra,Self Employed,44868.0,Personal Loan,196363,142883,12,17.45,13062.14,698.0,0,60,60,118004,31-60,Delinquent,0,0,2020-05-05,,0.29112374075064634,29.112374075064633,0.8258785159886061,1
LN0000654,CUST000222,36,Female,Rajasthan,Salaried,66637.0,Personal Loan,172220,170981,48,10.36,4366.14,850.0,62,30,150,124634,1-30,Active,0,0,2020-11-12,2025-10-31,0.06552125695934691,6.5521256959346905,0.7289347939244711,1
LN0000920,CUST000420,61,Male,Gujarat,Salaried,50085.0,Vehicle Loan,1378079,1130285,24,20.8,57969.46,663.0,48,0,150,227830,Current,Active,0,0,2024-08-09,2028-06-28,1.0,115.74215833083757,0.20156863092052005,0
LN0000246,CUST000093,51,Male,West Bengal,Salaried,75205.0,MSME Loan,216081,177238,60,18.8,4578.17,755.0,69,0,45,47246,Current,Active,0,0,2021-01-01,2026-08-27,0.060875872614852736,6.0875872614852735,0.26656811744659725,0
LN0000062,CUST000481,21,Male,Madhya Pradesh,Business,66555.0,Personal Loan,80383,77883,18,12.7,4774.83,762.0,1,0,45,73785,Current,Active,0,0,2021-04-25,2021-04-25,0.0717426188866351,7.17426188866351,0.9473826123801087,0
LN0000212,CUST000596,41,Female,Delhi,Salaried,56073.0,Personal Loan,287216,207589,48,13.73,5644.6,612.0,20,0,150,130688,Current,Active,0,0,2022-09-15,2024-04-18,0.10066520428726838,10.066520428726838,0.6295516621786318,0
LN0000786,CUST000299,49,Female,West Bengal,Business,77060.0,Consumer Durable Loan,129503,106290,24,12.17,5011.88,722.0,10,0,30,27911,Current,Active,0,0,2020-11-01,2021-08-12,0.06503867116532572,6.503867116532572,0.2625929062000188,0
LN0000911,CUST000593,28,Female,West Bengal,Self Employed,92402.0,Personal Loan,727945,562958,12,17.03,51352.46,,29,0,15,158776,Current,Active,0,0,2021-05-02,2023-08-18,0.5557505248804139,55.575052488041386,0.28203880218417715,0
LN0000207,CUST000673,48,Female,Rajasthan,Salaried,46205.0,Consumer Durable Loan,23465,17427,18,16.54,1099.85,713.0,40,0,60,15472,Current,Active,0,0,2024-09-04,2027-11-18,0.02380370089817119,2.380370089817119,0.8878177540597922,0
LN0000888,CUST000419,56,Female,West Bengal,Professional,33392.0,Consumer Durable Loan,40918,40918,18,14.3,2539.2,816.0,63,0,0,21405,Current,Active,0,0,2021-05-10,2026-06-03,0.07604216578821274,7.604216578821274,0.5231194095508089,0
LN0000170,CUST000039,50,Male,Gujarat,Salaried,34051.0,CD Loan,142238,106001,9,10.65,12306.69,674.0,5,0,90,83612,Current,Active,0,0,2020-03-05,2020-07-02,0.3614193415758715,36.14193415758715,0.7887850114621561,0
LN0000727,CUST000502,29,Female,Delhi,Salaried,103214.0,MSME Loan,235119,174807,48,14.48,4819.06,724.0,39,0,0,75274,Current,Active,0,0,2020-05-10,,0.0466899839169105,4.6689983916910505,0.4306120464283467,0
LN0000244,CUST000143,39,Male,Madhya Pradesh,Salaried,99256.0,Personal Loan,602360,463761,18,15.14,28962.2,699.0,34,75,120,357533,61-90,Delinquent,0,0,2024-10-25,2027-05-07,0.29179293946965423,29.179293946965423,0.7709423603968424,1
LN0000658,CUST000542,21,Male,Uttar Pradesh,Salaried,51348.0,Personal Loan,892379,651357,48,16.72,18700.71,612.0,67,45,60,460921,31-60,Delinquent,0,0,2024-01-03,2029-05-17,0.3641954896003739,36.41954896003739,0.7076319130676418,1
LN0000628,CUST000657,34,Female,Karnataka,Salaried,32515.0,Vehicle Loan,1442217,1308238,36,15.24,45504.41,775.0,20,90,90,418008,61-90,Delinquent,1,0,2025-09-30,2027-02-05,1.0,139.94897739504844,0.31951984271974976,1
LN0000883,CUST000016,40,Female,Rajasthan,Self Employed,35543.0,Vehicle Loan,607244,509104,36,21.81,19392.91,701.0,10,0,75,75604,Current,Active,0,0,2021-04-09,2022-01-30,0.5456182651998988,54.56182651998988,0.14850403846758226,0
LN0000594,CUST000365,34,Male,Madhya Pradesh,Self Employed,64038.0,Vehicle Loan,1228138,895924,24,19.8,45511.28,541.0,38,0,120,872936,Current,Active,0,0,2021-08-19,2024-09-24,0.7106917767575501,71.06917767575501,0.9743415736156191,0
LN0000945,CUST000103,43,Female,Gujarat,Self Employed,23488.0,Personal Loan,132741,89898,36,11.91,2982.04,646.0,32,75,75,27397,61-90,Delinquent,0,0,2024-08-23,2027-01-11,0.12696014986376022,12.696014986376023,0.30475650181316605,1
LN0000638,CUST000006,67,F,Tamil Nadu,SALARIED,41865.0,Consumer Loan,157855,135555,9,14.75,16002.41,756.0,9,7,150,72722,1-30,Active,0,0,2022-05-10,2022-12-30,0.38223838528603843,38.22383852860384,0.536475969163808,1
LN0000793,CUST000154,30,Female,Madhya Pradesh,Business,42308.0,Personal Loan,772148,567384,24,20.08,28899.64,582.0,20,0,120,358100,Current,Active,0,0,2024-01-14,2025-07-30,0.6830774321641297,68.30774321641297,0.6311422246661873,0
LN0000897,CUST000473,34,Female,Uttar Pradesh,salaried,66703.0,Home,6754450,6255259,240,15.42,84316.3,818.0,36,0,90,4939639,Current,Active,0,0,2024-02-16,2027-01-19,1.0,126.40555897036117,0.7896777735342374,0
LN0000794,CUST000450,26,M,West Bengal,Permanent Employee,58924.0,P-Loan,253216,202988,60,15.6,4893.24,766.0,64,0,90,116605,Current,Active,0,0,2023-11-29,2029-02-04,0.08304324214242075,8.304324214242074,0.5744428242063571,0
LN0000341,CUST000625,24,Male,Gujarat,Business,53774.0,Consumer Durable Loan,89107,83405,18,21.64,5467.55,805.0,0,0,75,64732,Current,Active,0,0,2021-12-06,,0.10167646074311006,10.167646074311005,0.7761165397757929,0
LN0000031,CUST000675,55,Male,Delhi,Entrepreneur,74242.0,Consumer Loan,125565,111437,24,15.33,5420.69,850.0,16,0,30,23907,Current,Active,0,0,2020-04-15,2021-07-31,0.07301379273187683,7.301379273187683,0.2145337724454176,0
LN0000720,CUST000222,53,Female,Delhi,Professional,66964.0,Personal Loan,365926,323372,18,18.02,20636.09,803.0,39,0,90,207445,Current,Active,0,0,2025-04-27,2028-06-14,0.30816692551221553,30.816692551221553,0.6415057580742921,0
LN0000494,CUST000064,51,Male,Rajasthan,Self Employed,66701.0,Vehicle Loan,706719,604239,48,13.62,16396.77,785.0,11,0,60,581187,Current,Active,0,0,2020-07-20,2021-06-08,0.2458249501506724,24.58249501506724,0.9618495330490088,0
LN0000023,CUST000158,28,Female,Maharashtra,Salaried,92041.0,Personal Loan,403541,284397,48,20.08,8666.43,617.0,6,0,150,66171,Current,Active,0,0,2023-03-25,2023-08-24,0.09415836420725547,9.415836420725547,0.2326712307091847,0
LN0000970,CUST000592,47,Female,Telangana,Professional,49225.0,Personal Loan,99999999,476584,48,12.21,12599.48,620.0,10,30,30,333626,1-30,Active,0,0,2022-02-22,2022-10-30,0.2559569324530218,25.595693245302183,0.7000360901750793,1
LN0000834,CUST000484,55,Female,Uttar Pradesh,Salaried,,Personal Loan,375765,356985,24,14.19,17171.94,776.0,26,0,0,209555,Current,Active,0,0,2024-01-20,2026-02-13,,,0.5870134599492975,0
LN0000534,CUST000505,39,Female,Gujarat,Salaried,48051.0,Vehicle Loan,1097964,756679,24,13.87,36283.89,620.0,49,7,15,588289,1-30,Active,0,0,2021-10-10,2025-09-30,0.755112068427296,75.51120684272959,0.7774617770547352,1
LN0000191,CUST000345,48,Female,Maharashtra,Salaried,29526.0,MSME Loan,1130395,897773,36,19.05,32931.49,658.0,43,0,60,388257,Current,Active,0,0,2024-11-20,2028-05-21,1.0,111.53386845492108,0.4324667816920313,0
